Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrentMonth,SumOfBudget
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,6710.05386,7381.059246
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/0000 - Other,SAR,30857.2678,30857.2678
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1003 - Withholding tax consultancy,SAR,1464.317774,1464.317774
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1007 - Zakat consultancy & Tax audit- KSA,SAR,10519.52424,94675.71813
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,175.4578097,193.0035907
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,ESR Cost allocation - Staff costs,61405/0000 - Other,SAR,11272.44913,12399.69405
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,34008.31688,34008.31688
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,22551.56643,202964.0978
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,37013.25883,37013.25883
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,16151.71275,145365.4147
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,10093.98205,11103.38025
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,4378.635548,4378.635548
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,161514.7612,161514.7612
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,124763.7118,1122873.407
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,30901.35548,30901.35548
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,171.6831239,171.6831239
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,2551.016158,2551.016158
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Translations and Government fees   ,Other Overheads - G&A costs,Translations and Government fees   ,65601/1002 - Translations and other documents,SAR,3522.441652,3522.441652
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,3970.074506,27763.51077
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,6009.085458,5900.44991
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,1960.399461,15938.89004
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Zakat expenses,Other Overheads - Tax and zakat,Zakat expenses,68201/0000 - Other,SAR,16391985.19,18031183.71
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Outsourcing Expense,63104/0000 - Other,SAR,2336201.526,2569821.679
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,5064.631957,5064.631957
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,26957.28306,234161.3893
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,22771.23758,24801.21089
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,5573803.752,50126711.75
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,44739.27738,59938.09246
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,27446.54788,30064.54557
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,6164.27289,55478.45601
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,268050.8224,2325406.23
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,98185.13106,108003.6442
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,43977.02873,395793.2585
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,245683.7522,2143365.53
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,13206.8456,31860.16562
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,248726.8761,248726.8761
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Insurance,65402/1002 - Directors’ insurance,SAR,803767.4408,884144.1848
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Insurance,65402/1005 - Cyber Security Insurance,SAR,241989.037,241989.037
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,4966.041293,4966.041293
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,5530.520646,49774.68582
24-Oct,Corporate & Hold Co - BL,8621,Insurance,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,169.2163375,186.1379713
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Outsourcing Expense,63104/0000 - Other,SAR,10385121.04,88354320.57
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,648.0924596,2630.991921
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Gifts and Donations,65505/0000 - Other,SAR,11517.05566,11595.1526
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,Seconded staff cost,61401/0000 - Other,SAR,4449542.347,28473739.58
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,2392614.767,2871641.746
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,198809.4028,1180802.793
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,12118907.35,12807052.32
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,2074139.699,2870240.78
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,1680362.164,14382636.6
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1010 - Demobilization allowance,SAR,22503.43926,24753.78318
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,1613111.303,2391909.102
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,97413753.6,105718653.2
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,112540.395,112540.395
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,205843.1876,226427.5064
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Other staff cost,61305/1012 - Medical Expenses,SAR,253.1858169,719.7926391
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Other staff cost,61305/1101 - Professional Membership Fee,SAR,25254.41933,30884.93315
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Recruitment and relocation and Exit costs,61303/1002 - Relocation expenses,SAR,671481.1127,672867.4519
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/0000 - Other,SAR,2103.904847,2103.904847
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,1882009.973,2095766.249
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,391078.0566,790734.8061
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,62181.39138,62181.39138
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Other expenses,65404/0000 - Other,SAR,1218.052065,10962.46858
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,16378.20189,30642.44128
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,1455297.656,1596515.799
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,1018.236685,1296.643627
24-Oct,Corporate & Hold Co - BL,8631,BU PM CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Vehicle rental costs,65403/1002 - Car Rent,SAR,165.2827648,181.8110413
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Other finance related consultancy,63103/1001 - Other finance related consultancy,SAR,2083034.111,2083034.111
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,40779.17504,40779.17504
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,555.0095751,4995.086176
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,55875.47427,502879.2684
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,24382.98025,26821.27828
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,15238.32226,15238.32226
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,6333.662478,57002.9623
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,182864.9785,182864.9785
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,62592.44704,563332.0233
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,21484.9623,21484.9623
24-Oct,Corporate & Hold Co - BL,8634,Corporate Planning & Performance Management,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,41385.86655,114074.9533
