Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrent Month
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Other finance related consultancy,63103/1001 - Other finance related consultancy,SAR,3646.117594
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Other finance related consultancy,63103/1004 - Quarterly Reviews,SAR,733.3303411
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Debtors - Provision,Other Overheads - Provisions and write offs,Debtors - Provision,66101/0000 - Other,SAR,-229735.6418
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,2542.691203
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Gifts and Donations,65505/0000 - Other,SAR,1211.849192
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Other income,Other income,Other income,43403/0000 - Other,SAR,-2933606.148
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,ESR Cost allocation - Staff costs,61405/0000 - Other,SAR,5923.990126
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,70831.30162
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,56457.22172
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,246536.8905
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,73959.97217
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,59580.27092
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,2102798.779
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,927446.693
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,418758.7702
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Leave Pay,61106/0000 - Other,SAR,-580040.8618
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,117831.5799
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Other staff cost,61305/1101 - Professional Membership Fee,SAR,9473.031418
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,60543.8073
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,863709.2864
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,22321.55296
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Translations and Government fees   ,Other Overheads - G&A costs,Journal and magazines,65611/0000 - Other,SAR,165.1705566
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Other expenses,65404/0000 - Other,SAR,4039.497307
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,3572.270197
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,3943.635548
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,6710.05386
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 146,Dividend income ,Other income,Dividend income - Related parties - ,43102/0000 - Other,SAR,-27131956.91
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 146,Interest / commission  income ,Other income,Interest / commission  income - Fixed deposits,43201/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Solar Power 18,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-59577.73788
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Solar Power 19,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-29788.67145
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Solar Power 20,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-27306.28217
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 227,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-71445.10233
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 220,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-18449.40135
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 226,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-29680.04488
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 223,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-50456.06822
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 165,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-9094.017953
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 147,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 145,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 163,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 171,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 99,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 22,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-7574.057451
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 137,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 17,Intercompany 210,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-3366.678636
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 22,Intercompany 202,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-6311.754937
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 186,Intercompany 196,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-7574.033214
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 183,Intercompany 150,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-12623.38869
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 187,Intercompany 195,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-3660.817864
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 24,Intercompany 198,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-239154.7217
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 24,Intercompany 120,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-10098.71095
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 25,Intercompany 163,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-459490.7181
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 26,Intercompany 237,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-7574.033214
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 30,Intercompany 226,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-1893.490126
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 32,Intercompany 171,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-22073.9605
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 35,Intercompany 222,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-5867.728905
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 37,Intercompany 223,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-20211.52244
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 44,Intercompany 216,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-4026.808797
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 45,Intercompany 154,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-3660.817864
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 50,Intercompany 176,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-10098.78366
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 51,Intercompany 184,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-10098.71095
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 53,Intercompany 218,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-4165.731598
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 55,Intercompany 156,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-2244.183124
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 258,Intercompany 156,Revenue - Services,Revenue - Services,Revenue from development services - Related parties - ,41102/1001 - Development fee,SAR,0
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 57,Intercompany 157,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-3660.817864
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 67,Intercompany 137,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-63117.17235
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 67,Intercompany 136,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-5049.40395
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 72,Intercompany 214,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-5049.40395
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 86,Intercompany 247,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-4628.620287
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 89,Intercompany 207,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-1464.341203
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 97,Intercompany 99,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-9257.151706
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 99,Intercompany 95,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-10098.71095
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 152,Intercompany 22,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-10519.5377
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 152,Intercompany 11,Service charges income,Other income,Service charges income - Annual,43301/0000 - Other,SAR,-23142.96679
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/0000 - Other,SAR,30857.2678
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1002 - Zakat consultancy,SAR,31149.01257
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1003 - Withholding tax consultancy,SAR,1464.317774
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1005 - Corproate tax consultancy-International,SAR,0
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1006 - Tax & Zakat Compliance –KSA,SAR,0
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1007 - Zakat consultancy & Tax audit- KSA,SAR,10519.52424
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Tax related consultancy,63102/1009 - VAT compliance and consulting- KSA,SAR,0
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,175.4578097
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,Allocation to BD projects,61402/0000 - Other,SAR,-157508.3842
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,ESR Cost allocation - Staff costs,61405/0000 - Other,SAR,11272.44913
24-Oct,Corporate & Hold Co - BL,8612,Tax & Zakat,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,34008.31688
